id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
42671440,"Eres de Región, y necesitas tranquilidad aca ES",339949818,Eliana,,Estación Central,-33.45873,-70.70025,Entire home/apt,31878,1,0,,,1,178,0,
42675834,Alojamiento con vista a la principal avenida,339978444,Alfonso,,Santiago,-33.44332,-70.64925,Private room,36000,1,2,2020-03-16,0.10,1,365,0,
42677117,departamento 3 dorm. AMOBLADO Metro Quinta Normal,151504696,Cristian,,Santiago,-33.43688,-70.67898,Entire home/apt,30000,2,0,,,1,269,0,
42682586,"Habitación a pasos del metro, centro y hospitales.",338898216,Rocio,,Independencia,-33.41968,-70.65762,Private room,11000,1,4,2021-07-11,0.20,1,87,3,
42683810,Con la fuerza del corazón,340017243,Olivia,,Macul,-33.50279,-70.59709,Entire home/apt,18000,7,0,,,2,365,0,
42683889,Apartamento Metro Manuel Montt. Ubicacion Unica,340017104,Ricardo,,Providencia,-33.42956,-70.61957,Entire home/apt,26990,1,87,2021-07-22,4.42,1,113,62,
42685499,Departamento,53852008,Diego,,Providencia,-33.43463,-70.62835,Entire home/apt,30000,1,0,,,1,0,0,
42685617,the house of dreams,340027563,Leonardo,,La Florida,-33.55096,-70.57464,Private room,13000,1,0,,,1,180,0,
42690887,El parche,209542518,Cristian,,Macul,-33.4917,-70.61383,Shared room,8300,1,0,,,2,177,0,
42690983,Habitación en Casa de Familia Entretenida,257669371,Christian,,Las Condes,-33.41619,-70.5468,Private room,17000,3,0,,,1,365,0,
42692267,Hospedaje de corazó lugar muy tranquilo,340017243,Olivia,,Macul,-33.50152,-70.59602,Private room,9357,7,0,,,2,180,0,
42692486,Moneda Express Apart,137382269,Mauricio,,Santiago,-33.44293,-70.65994,Entire home/apt,38996,2,19,2021-07-26,1.38,4,119,18,
42692872,Habitación con baño privado,161194675,Felipe,,Ñuñoa,-33.44617,-70.59144,Private room,12000,1,0,,,1,83,0,
42705242,HOTEL INTIWASI PRECIO POR HABITACION (2ADULT),340177002,Maria Fernanda,,Providencia,-33.42573,-70.6059,Private room,30000,1,1,2020-12-01,0.09,1,364,1,
42714137,Departamento En Santiago centro,216919804,Bastian,,Santiago,-33.43625,-70.65601,Entire home/apt,64611,2,1,2021-08-29,0.51,1,0,1,
42718017,Alojamiento cercano a Plaza Ñuñoa para una persona,212460581,Catalina,,Ñuñoa,-33.45672,-70.57877,Private room,15000,1,0,,,1,179,0,
42718339,"Pieza para estudiante, cercana a UDD y UNAB",340267237,Veronica,,Lo Barnechea,-33.36708,-70.50181,Private room,10000,31,0,,,1,180,0,
42738167,Departamento amoblado en Providencia 2,314150554,Luis,,Providencia,-33.42424,-70.61257,Entire home/apt,35000,2,12,2021-01-23,0.93,1,0,11,
42739402,La mejor ubicacion con el mejor depto!,11303541,German,,Las Condes,-33.41277,-70.58257,Entire home/apt,50000,3,4,2020-03-09,0.20,1,208,1,
42739489,Departamento Zona Centro de Santiago,315421623,Nicolle,,Santiago,-33.44959,-70.65359,Entire home/apt,30000,2,49,2021-08-30,2.49,7,171,40,
42739548,Acogedor apartamento en pleno centro de Santiago,308149213,Karla,,Santiago,-33.45137,-70.64399,Entire home/apt,35000,1,0,,,1,179,0,
42742197,Beautiful apartment/view very close to restaurants,340402242,Marcos,,Lo Barnechea,-33.35226,-70.23402,Entire home/apt,190000,3,16,2021-09-17,4.40,1,358,16,
42743354,Habitación simple Maipú.,340414611,Karina,,Maipú,-33.49603,-70.73721,Private room,20000,1,0,,,1,90,0,
42743491,Departamento a pasos del palacio la moneda,257218305,Daniel,,Santiago,-33.44684,-70.64584,Private room,20000,1,0,,,1,180,0,
42753851,EXCELENTE UBICACIÓN COMO ESTAR EN CASA,85168693,Carlos,,Vitacura,-33.40407,-70.5877,Private room,23000,2,0,,,1,179,0,
42755511,Spacious and Modern House in La Florida,226219671,Nidia,,La Florida,-33.55533,-70.58118,Entire home/apt,42500,3,16,2021-01-11,0.85,2,1,11,
42761112,Cómoda Habitación La Florida,340545098,Nicolas,,La Florida,-33.54045,-70.57296,Private room,10000,3,0,,,1,365,0,
42773421,Cozy Studio in the center of Valle Nevado Ski area,340650361,Ana Luisa,,Lo Barnechea,-33.35671,-70.25223,Entire home/apt,129986,3,4,2021-08-29,1.20,1,0,4,
42776147,Eravi,340674642,Erika,,Ñuñoa,-33.45759,-70.59207,Private room,40000,1,0,,,1,365,0,
42776775,HABITACIÓN EN MEJOR UBICACIÓN DE PROVIDENCIA,89569242,Sebastian,,Providencia,-33.42818,-70.61847,Private room,17700,3,0,,,1,179,0,
42791833,Acogedora habitación para una persona,182743150,Viviana,,La Florida,-33.52733,-70.59501,Private room,20000,1,0,,,1,364,0,
42794618,Departamento en el centro de Santiago,192760620,Paola,,Santiago,-33.43975,-70.65705,Entire home/apt,60000,3,0,,,1,365,0,
42795408,Acogedor Home Studio,117369824,Francia,,Estación Central,-33.45425,-70.70151,Entire home/apt,25000,2,37,2021-01-29,1.87,1,35,32,
42803323,"Habitación en casa acogedora, cercano a Metro.",221900810,María Elena,,Macul,-33.48443,-70.58212,Private room,10000,1,0,,,1,365,0,
42806041,Arriendo pieza jóvenes en viaje Huechuraba,54782378,Felipe,,Huechuraba,-33.3746,-70.61404,Private room,15000,180,0,,,1,365,0,
42808993,Impecable departamento a pasos Costanera Center,197505443,Veronica,,Providencia,-33.42183,-70.6102,Entire home/apt,38000,2,8,2021-01-11,0.59,2,130,7,
42819620,"Tranquillité,  Sécurité  dans un espace Familiale",137653160,Elizabeth,,Lo Prado,-33.44401,-70.73426,Private room,18715,1,0,,,2,365,0,
42822083,Depto de Lujo,337515449,Macarena,,Las Condes,-33.41506,-70.58767,Private room,55000,1,0,,,1,365,0,
42831545,Habitación Privada en Barrio Las Rosas de Maipú,340687957,Rodrigo,,Maipú,-33.48612,-70.73519,Entire home/apt,22000,1,1,2020-04-02,0.05,1,90,0,
42832995,Arriendo de pieza en casa de familia,339408001,MaríaSoledad,,Las Condes,-33.42738,-70.55036,Private room,35000,6,0,,,1,365,0,
42837284,Departamento a pasos de metro ñuble,341153061,Eduardo,,San Joaquín,-33.481,-70.62369,Private room,22000,1,0,,,1,365,0,
42838375,Amplio departamento en el corazón del Colorado.,202571402,Carolina,,Lo Barnechea,-33.34952,-70.29342,Entire home/apt,200000,2,6,2021-09-19,1.73,1,360,6,
42851575,Alojamiento con terraza gran vista,227672611,Pablo,,Santiago,-33.44576,-70.67,Private room,32500,2,2,2020-03-17,0.10,1,299,0,
42858420,Spacious/ Nice environment and people/ Sanhattan,341278807,Philepi,,Las Condes,-33.41234,-70.6022,Private room,11000,25,0,,,1,68,0,
42860734,Luxury and Cozy in the Middle of the City Center.,151073507,Rodrigo,,Santiago,-33.43851,-70.64542,Entire home/apt,48745,2,0,,,1,365,0,
42862057,Casa-Taller abre sus puertas.,341302258,Ilse,,Huechuraba,-33.35847,-70.66763,Private room,30000,2,0,,,1,180,0,
42862707,"Al frente del Metro, con estacionamiento privado.",232441510,Luis,,Recoleta,-33.42351,-70.64387,Entire home/apt,31000,50,0,,,1,180,0,
42872221,Bellas Artes Apartment,139735102,Roberto Andres,,Santiago,-33.43701,-70.64489,Entire home/apt,40000,2,0,,,1,180,0,
42874978,Arriendo habitaciones  en Las Condes,217651335,Sonia Elizabeth,,Las Condes,-33.42556,-70.58553,Private room,16000,30,0,,,2,89,0,
42878984,Un Hotel con Historia,319269021,Carlos,,Santiago,-33.45073,-70.676,Private room,34000,1,0,,,1,365,0,
42881012,Mi Espacio Las condes 🙌🏽✨💫⭐️✨🌟,323274729,Claudia,,Las Condes,-33.4116,-70.60597,Private room,16130,2,0,,,1,83,0,
42884853,"Hospedaje para 2, excelente ubicación.",288502087,Víctor,,Santiago,-33.44907,-70.6541,Entire home/apt,25000,1,0,,,1,88,0,
42888274,Departamento Equipado Santiago Centro,341412822,Stephan,,Santiago,-33.4334,-70.65008,Entire home/apt,55000,2,1,2021-05-04,0.17,1,365,1,
42893771,Departamento completamente equipado luminoso,329914593,Myrtha,,Santiago,-33.44639,-70.65205,Entire home/apt,35000,2,0,,,1,358,0,
42904383,Acogedora habitación,19905358,Daniela,,San Miguel,-33.4936,-70.65637,Private room,40621,1,0,,,1,0,0,
42910114,Piezas amobladas con internet y cable,341641373,Yasna,,La Cisterna,-33.52204,-70.66353,Private room,60000,1,0,,,1,89,0,
42913884,Habitación centro de stgo en arriendo,230394650,Macka,,Santiago,-33.44715,-70.65451,Private room,16248,1,0,,,1,83,0,
42916112,Refugio Rústico Casa Árbol / RefugiArte,341746386,Camila,,Lo Barnechea,-33.37107,-70.46469,Entire home/apt,65000,1,0,,,2,363,0,
42924170,Habitacion suite cama king,341700844,Casa,,Santiago,-33.43926,-70.65836,Private room,45000,1,0,,,7,0,0,
42926554,Little Lastarria Best Choice!,45848211,Soledad,,Santiago,-33.43757,-70.6436,Entire home/apt,23560,3,16,2021-02-21,0.82,4,356,15,
42926672,Loft en Bellas Artes,18892833,Carolina,,Santiago,-33.43867,-70.64443,Entire home/apt,28000,5,0,,,1,295,0,
42926825,"*Dpto. Metro Matta, Gendarmeria/ Hospital S.Borja",116444818,Francisca,,Santiago,-33.45654,-70.64276,Entire home/apt,44990,1,1,2020-04-17,0.05,6,208,0,
42928845,Departamento privado al lado de Clinica Las Condes,6962627,Natalie,,Las Condes,-33.38319,-70.53168,Entire home/apt,48721,4,14,2021-01-03,0.90,1,332,10,
42937933,Santiago Centro Adriana Departamentos,403988181,Daniel & Adriana,,Santiago,-33.43697,-70.6442,Entire home/apt,35229,1,68,2021-05-11,3.77,8,354,44,
42938008,"Espectacular Departamento Moderno en Valle Nevado, Ski In & Out Valle Blanco (VB 603)",287196445,HomChile,,Lo Barnechea,-33.3445,-70.24978,Entire home/apt,276411,2,0,,,20,46,0,
42938010,"Studio Full Equipo para 4 pax en Valle Nevado, Servicio HOM. (VC1 407)",287196445,HomChile,,Lo Barnechea,-33.34452,-70.24987,Entire home/apt,222607,2,0,,,20,46,0,
42938013,Apartamento funcional completo em Valle Nevado para 6 passageiros. Servicio HOM (VC1 707),287196445,HomChile,,Lo Barnechea,-33.34561,-70.24833,Entire home/apt,282079,2,0,,,20,46,0,
42939713,Bellas Artes Santiago Centro Apart,403988181,Daniel & Adriana,,Santiago,-33.43881,-70.64378,Entire home/apt,35229,1,170,2021-06-18,8.84,8,357,104,
42939779,Departamento Suite Mall Parque Arauco,46596604,Vicky,,Vitacura,-33.39842,-70.57429,Entire home/apt,110000,7,10,2020-07-31,0.52,1,362,0,
42941189,Piso independiente en lo alto del cerro San Luis,24733545,Andres,,Las Condes,-33.4099,-70.5975,Entire home/apt,56869,15,0,,,1,89,0,
42941460,Acogedora habitación con todo el depto disponible,341906898,Favian,,Estación Central,-33.45568,-70.70507,Private room,35,1,0,,,1,365,0,
42941706,Pieza estación central metro cerca,341776198,Valentina,,Estación Central,-33.45996,-70.70366,Private room,20162,1,0,,,1,365,0,
42943383,Linda habitación en el centro de santiago,341916342,Gabriel,,Santiago,-33.44838,-70.64458,Private room,32000,1,1,2020-03-25,0.05,1,365,0,
42953944,Apartamento E MozART,225796214,Karina,,San Joaquín,-33.48175,-70.62285,Entire home/apt,25000,1,0,,,1,364,0,
42960783,Departamento Amoblado 3,311354897,Esley,,Santiago,-33.43844,-70.64452,Entire home/apt,40000,1,3,2021-07-30,0.83,4,359,3,
42960954,Departamento Merced,311354897,Esley,,Santiago,-33.43768,-70.64377,Entire home/apt,35000,1,22,2020-09-24,1.61,4,359,19,
42963162,Departamento de 2 Dormitorios,403988181,Daniel & Adriana,,Santiago,-33.44776,-70.67016,Entire home/apt,55000,1,9,2021-08-08,0.56,8,362,7,
42966637,-40% Matrimonial en HOTEL airbnbCentro de Santiago,145886639,Jorge,,Santiago,-33.43453,-70.65563,Private room,14190,1,0,,,12,365,0,
42973648,Depto en Merced Bellas Artes,403988181,Daniel & Adriana,,Santiago,-33.43777,-70.64949,Entire home/apt,34229,1,107,2020-11-21,5.50,8,361,72,
42973823,Departamento con gran ubicación,300946985,Carmen,,Las Condes,-33.41751,-70.58996,Entire home/apt,90000,3,0,,,1,357,0,
42982287,Departamentos Premium Full Amoblados,52573575,Ana Luisa,,Las Condes,-33.4121,-70.56661,Entire home/apt,30429,30,2,2021-08-06,0.15,5,329,1,761018388
42982310,Apartamentos Metro Santa Lucía 4,35976583,Jordi,,Santiago,-33.4475,-70.6432,Entire home/apt,35000,2,27,2021-10-16,1.49,8,179,22,
42982817,Casa para 8 personas,189820346,Sylvana,,Pudahuel,-33.45881,-70.85312,Entire home/apt,161299,3,1,2021-02-20,0.12,6,179,1,
42989746,Pieza en casa en maipu,342288383,Camila,,Maipú,-33.51681,-70.76706,Private room,70000,1,0,,,1,365,0,
42994730,Departamento full equipado frente a Parque Arauco,126323243,Felipe,,Las Condes,-33.40646,-70.57917,Entire home/apt,70000,3,22,2021-02-06,2.10,1,326,22,
42997880,"Depto. 2 baños + 2 dormitorios Metro
santa Ana.",68647336,Gustavo,,Santiago,-33.4411,-70.65962,Entire home/apt,20310,30,0,,,2,361,0,
42997977,"Habitación en Providencia, metro Manuel Montt",32798243,Sebastian,,Providencia,-33.43653,-70.61528,Private room,357463,7,0,,,1,88,0,
42998131,Flats Santiago Bellas Artes,403988181,Daniel & Adriana,,Santiago,-33.43707,-70.65096,Entire home/apt,46857,1,16,2021-09-11,0.88,8,355,12,
42999412,"Pieza Individual en Napoléon,  El Golf",13745988,Benjamin,,Las Condes,-33.4172,-70.59561,Private room,15000,30,0,,,1,0,0,
43003737,Torre 7 / Para tu inolvidable estadía.,190730280,Rodrigo,,Santiago,-33.44339,-70.63834,Entire home/apt,44857,1,29,2020-12-27,1.74,3,353,24,
43010999,"Departamentos America, Merced, Bellas Artes, Stgo",184993297,America,,Santiago,-33.43831,-70.64519,Entire home/apt,38000,1,160,2021-06-19,8.41,14,360,106,
43019788,Club Hípico 1,303274989,Sebastian,,Santiago,-33.45574,-70.6638,Entire home/apt,50000,1,0,,,13,365,0,
43022218,Club Hípico 1,288163200,Alejandra,,Santiago,-33.45523,-70.66435,Entire home/apt,35000,1,0,,,18,365,0,
43022318,Club Hípico 1,294322782,Isabel,,Santiago,-33.45687,-70.66449,Entire home/apt,35000,1,0,,,11,365,0,
43022865,"Barrio Republica, Habitación Centro de Santiago.",342459100,Juan Carlos,,Santiago,-33.44987,-70.66661,Private room,12000,1,0,,,1,88,0,
43043619,La mejor estadía !! No te lo puedes perder,319247259,Bruna&CO SpA,,Santiago,-33.46367,-70.65032,Entire home/apt,36429,7,0,,,2,298,0,
43044632,Sunshine 20,235027161,Fabian,,Santiago,-33.44571,-70.64489,Entire home/apt,34357,2,16,2021-08-25,1.27,5,364,15,
43046229,"Cálido,tranquilo Dpto, excelente ubicación central",342648987,Jessica,,Santiago,-33.44761,-70.63776,Entire home/apt,40000,1,0,,,1,267,0,
43052298,Pequeña y acogedora habitacion,341128091,Rosa,,Santiago,-33.43563,-70.64369,Private room,33000,3,1,2020-04-06,0.05,1,90,0,
43057489,Habitación en exclusivo condominio en Huechuraba,723130,Rodrigo,,Huechuraba,-33.34615,-70.67314,Private room,20000,2,0,,,1,90,0,
43071225,Depto Bellas Artes Merced,403988181,Daniel & Adriana,,Santiago,-33.43697,-70.64373,Entire home/apt,34229,1,85,2021-04-15,4.63,8,355,64,
43076529,Dptos America quiet in merced stgo centro,184993297,America,,Santiago,-33.43709,-70.64453,Entire home/apt,36857,1,23,2021-03-04,1.21,14,363,21,
43078167,alejamiento por dormitorio excelente ubicación,342891662,Danitza,,Huechuraba,-33.35886,-70.68782,Private room,10000,50,1,2020-10-30,0.08,1,315,1,
43080725,"Apartamento Espetacular Recentemente Remodelado 2 Quartos 2 Banheiro, 6 Pax. Servicio HOM (VC2 605)",287196445,HomChile,,Lo Barnechea,-33.34516,-70.24943,Entire home/apt,317729,2,0,,,20,46,0,
43082225,"Apartamento Top de lujo en Valle Nevado, 4D3B,  Ski IN & OUT (VB 605)",287196445,HomChile,,Lo Barnechea,-33.35356,-70.24868,Entire home/apt,356829,2,1,2021-09-27,1,20,43,1,
43082297,"Depto. Studio Valle Nevado, funcional 2 huéspedes. Servicio HOM (VC1 401)",287196445,HomChile,,Lo Barnechea,-33.34387,-70.24829,Entire home/apt,233861,2,0,,,20,46,0,
43082299,"Depto. Top 2D2B, para 5 huéspedes cerca de las pistas de Valle Nevado Servicio HOM (VC1 403)",287196445,HomChile,,Lo Barnechea,-33.3458,-70.24992,Entire home/apt,287746,2,0,,,20,46,0,
43082301,Apartamento Espectacular en Valle Nevado (1D1B) para 4 Pasajeros SERVICO HOM (VC1 606),287196445,HomChile,,Lo Barnechea,-33.3522,-70.24873,Entire home/apt,249139,2,0,,,20,46,0,
43086149,Arriendo departamento amoblado nuevo,319247259,Bruna&CO SpA,,Santiago,-33.46368,-70.65064,Entire home/apt,40000,3,0,,,2,298,0,
43097450,Apartamento piso bajo sector Bellas Artes.,100057359,Felipe,,Santiago,-33.43858,-70.64361,Entire home/apt,39285,1,11,2021-09-30,1.16,12,359,11,
43101863,Apartamento en Bellas Artes Merced,403988181,Daniel & Adriana,,Santiago,-33.43777,-70.64537,Entire home/apt,34229,1,68,2021-06-19,3.81,8,360,54,
43133032,Habitación privada con balcón,337896710,Cecilia,,Ñuñoa,-33.457,-70.58737,Private room,9000,1,0,,,1,347,0,
43133067,Exclusivo Studio a pasos de Clínica Las Condes,55243989,Claudia,,Las Condes,-33.38429,-70.52998,Entire home/apt,42000,2,3,2021-05-02,0.16,1,158,2,
43139146,Amplio y cómodo apartamento en el corazón de Stgo.,343428321,Andrea,,Providencia,-33.43744,-70.63485,Entire home/apt,24000,1,32,2021-07-21,1.72,1,144,19,
43139662,Room in Las Condes,149304709,Marianela,,Las Condes,-33.41488,-70.5895,Private room,10000,90,0,,,1,364,0,
43140019,Santiago Moneda Suites 1802,257501324,Patricio,,Santiago,-33.44792,-70.65485,Entire home/apt,28429,1,43,2021-10-21,2.62,7,12,32,
43141580,pieza individual,343458603,Camila,,Santiago,-33.45552,-70.6662,Private room,20000,1,0,,,1,365,0,
43149454,"Full equipamiento, hermosa vista y cercano a metro",315270421,Daniela,,Macul,-33.4933,-70.61639,Entire home/apt,32000,2,50,2020-12-18,2.76,1,80,38,
43150357,Refugio Rústico & cama de cuarzo - RefugiArte,341746386,Camila,,Lo Barnechea,-33.37133,-70.46585,Entire home/apt,65000,1,1,2020-04-29,0.05,2,361,0,
43154824,Hermoso departamento cercano a metro toesca,349420,Carlos,,Santiago,-33.45563,-70.65862,Entire home/apt,25000,15,0,,,2,330,0,
43158154,Acogedora casa cerca del centro y aeropuerto,343589954,Sofia,,Estación Central,-33.46189,-70.70906,Private room,16130,1,0,,,1,175,0,
43164931,Habitacion centrica amplia,254524308,Paula Francisca,,Independencia,-33.41689,-70.6778,Private room,9000,3,1,2020-05-13,0.06,5,268,0,
43170316,Dpto América impecable Stgo Centro bellas artes,184993297,America,,Santiago,-33.43736,-70.64412,Entire home/apt,36857,1,12,2020-12-12,0.66,14,363,9,
43175543,Habitacion barrio italia,320116898,Adriana,,Ñuñoa,-33.44845,-70.62366,Private room,14000,3,0,,,2,365,0,
43187364,"Con internet, tranquilidada y privacidad",343874536,Jonathan,,La Granja,-33.54812,-70.62351,Private room,20000,1,0,,,1,365,0,
43203629,Depto de Lujo a pasos Metro U de Chile Muy Limpio,99776850,Carol,,Santiago,-33.44613,-70.6503,Entire home/apt,27436,2,18,2021-04-24,1.15,2,298,14,
43205350,Boulevard Suites Ferrat,344008610,Hotel Boulevard,,Las Condes,-33.39981,-70.57459,Hotel room,0,1,1,2020-08-15,0.07,1,0,0,
43206963,Incredible Apto in Providencia with AC&Terrace,29662222,Daniela,,Providencia,-33.43031,-70.62039,Entire home/apt,44286,2,54,2021-05-12,3.01,8,355,43,
43213476,Gran habitación en un barrio lleno de cultura,344055750,Carol,,Santiago,-33.44108,-70.67889,Private room,25000,2,0,,,1,365,0,
43220244,"Amplio Departamento 3D 3B, excelenete ubicacion!",344138940,Eliana,,Las Condes,-33.42237,-70.57742,Entire home/apt,55805,3,0,,,1,113,0,
43220411,Acogedor departamento en el corazón de Ñuñoa,311169783,Jenny,,Ñuñoa,-33.45179,-70.62591,Entire home/apt,35000,2,0,,,1,164,0,
43227898,"Cerca al Aeropuerto,camino a Viña del mar.",344225080,Sandra Luz,,Pudahuel,-33.43766,-70.82008,Private room,36000,1,0,,,1,365,0,
43228490,Comfortable studio equipped steps from the subway,144285453,Leonor Margarita,,Santiago,-33.44396,-70.63493,Entire home/apt,18000,3,11,2020-10-01,0.63,1,61,1,
43230412,Departamento FUll 1D+1B+SALA/COCINA/COMEDOR,228373747,Fabrizio,,Macul,-33.49021,-70.61662,Entire home/apt,25000,7,0,,,1,0,0,
43236414,"Acogedor Departamento en el  Centro Santiago,",83599017,Pamela Ayala,,Santiago,-33.44989,-70.65607,Entire home/apt,35000,3,4,2021-10-06,1.56,1,140,4,
43236595,Habitacion Las Condes para arriendo,217651335,Sonia Elizabeth,,Las Condes,-33.42743,-70.58337,Private room,12000,30,0,,,2,153,0,
43244957,HABITACIÓN DOBLE EN TOBALABA (LARGA ESTANCIA),82051319,Maria,,Providencia,-33.42003,-70.60432,Private room,15000,31,0,,,1,365,0,
43245494,"Se arrienda Depto en Macul, al lado del Metro y UC",160488195,Juan,,Macul,-33.50252,-70.608,Entire home/apt,17500,31,3,2020-06-21,0.16,1,114,0,
43247964,Yori,258610973,Juan Sebastian,,San Joaquín,-33.50848,-70.63612,Private room,15000,2,0,,,1,364,0,
43257078,Habitacion santiago chile,68394093,Lourdes,,Huechuraba,-33.35947,-70.67873,Private room,17000,1,0,,,1,365,0,
43264875,ANDES PENTHOUSE FARELLONES CHILE,85909257,Bernard,,Lo Barnechea,-33.3519,-70.31614,Entire home/apt,220000,2,2,2021-07-26,0.52,13,365,2,
